year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20160523,20.6,3.6,30.8,0,3075
20160524,18,11,25.3,20.3,3075
20160525,19.4,8,29.2,0,3075
20160526,20.4,9.1,29.7,0.1,3113
20160527,21.5,6.7,30.9,0.1,3076
20160528,20.9,9.9,30.5,0.4,3076
20160529,20.2,8.7,29.8,0.6,3076
20160530,21.3,6.7,33.7,0,3071
20160531,21.7,9.1,32.7,0,3016
20160601,20.9,6,30.3,0,3016
20160602,20.2,3.1,29.9,0,3013
20160603,21.6,7.2,31.7,0,3000
20160604,19.4,9.4,27.6,3.9,3000
20160605,21,7.7,32.5,0,3000
20160606,19.5,8,29.3,0.7,3000
20160607,21.2,13.7,29.4,0.3,2989
20160608,21,12.5,28.6,1.7,2985
20160609,22.2,10.5,32.2,0,3238
20160610,22.8,7.6,33.2,0,3245
20160611,23.6,13.4,32.5,2.1,3245
20160612,23.1,14.8,30.3,2.6,3245
20160613,22.5,12.8,32.3,0.1,3237
20160614,22.1,9.1,31.7,0.5,2953
20160615,21.5,15,27.6,4.8,2888
20160616,22.1,15.4,30.1,1.7,2871
20160617,23.2,12.6,33.5,0,2821
20160618,23.7,12.8,34.1,0.8,2821
20160619,23.8,12.2,33.1,1.4,2821
20160620,23.2,13.7,33.1,5.7,2842
20160621,23.6,13.9,33.1,0.3,2848
20160622,22.8,11.4,32.7,7,2853
20160623,24.2,15.4,33.8,0.1,2818
20160624,21.9,15.9,30.2,30.3,2810
20160625,22.7,14,29.6,0,2810
20160626,23.2,11.9,32.1,0,2810
20160627,22.1,11.6,30.1,1,2797
20160628,22.4,10.4,32.6,0.5,2789
20160629,22.8,13.9,32.5,0.9,2797
20160630,24.4,15.3,33.5,1,2832
20160701,24.2,17.7,30.4,55.2,2822
20160702,23.6,16.4,29.6,24.6,2822
20160703,22.4,15.8,29.7,22.3,2822
20160704,22.2,14.6,34,53.2,2833
20160705,24.8,14.2,34.4,39.5,2824
20160706,23.6,13.8,32.5,27.8,2693
20160707,24.2,15,34.1,1.2,2715
20160708,25.4,16.6,34.1,1,2694
20160709,26.1,14.4,35.7,0,2694
20160710,26,16.3,34.5,0,2694
20160711,25.6,16.2,34.9,2.9,2780
20160712,24.6,18.9,32.8,8.2,2804
20160713,25.6,17.8,33.4,0.1,2788
20160714,25,16.4,35.7,2.3,2639
20160715,24.5,15.8,32.8,0.8,2603
20160716,21.7,15.4,31.2,27.9,2603
20160717,23.3,16.1,32.2,0.9,2603
20160718,23.7,14.5,33.1,0,2603
20160719,25,13.4,32.9,0.1,2589
20160720,25.3,13.3,34,0,2599
20160721,25.1,12.7,34.3,0,2648
20160722,25.8,10.6,34.6,0,2621
20160723,26.4,15.4,35.3,1.7,2621
20160724,27.3,19.5,36,4.8,2621
20160725,27.3,21,34.5,5.8,2601
20160726,28,20.7,35.5,0,2598
20160727,28,19.7,36.1,0.9,2610
20160728,28.3,20.4,36,0.8,2560
20160729,27.8,18.7,36.5,9.7,2527
20160730,28.4,20.1,36.4,6.7,2527
20160731,28,19.7,36.7,4.1,2527
20160801,27.4,19.2,36.2,2.4,2519
20160802,26.4,19.1,34.7,3,2501
20160803,26.7,17.1,34.7,1.6,2472
20160804,27.7,15.4,35.7,0.2,2376
20160805,28,12.8,36,0.2,2398
20160806,28.3,12.9,36.7,0.6,2398
20160807,28.5,18.9,37.8,1.5,2398
20160808,28.2,18,37.5,4.9,2440
20160809,27.7,18.1,35.3,0.6,2437
20160810,28.4,18.1,38.2,0,2406
20160811,29.3,18.6,39,0,2532
20160812,29.5,17.7,39.4,0,2537
20160813,29.5,19.7,39.6,0,2537
20160814,29.1,19.9,39.2,1,2537
20160815,28.5,20.3,36.6,2.6,2537
20160816,27.9,18.8,36,4,2548
20160817,27.7,17.7,36.2,0.7,2542
20160818,28,17.2,36.8,0.4,2534
20160819,28.2,18.2,37.3,0.4,2566
20160820,28.3,18.1,37.6,0.1,2566
20160821,27.9,16.8,36.6,0.2,2566
20160822,28,15.8,36.7,1.2,2595
20160823,27.3,16.3,35.6,1.8,2716
20160824,27.3,15.8,36.4,0,2665
20160825,27.2,14.5,36.8,2.1,2840
20160826,21.9,9.2,33.8,11.3,2773
20160827,22,7.3,29.9,0.6,2773
20160828,19.6,12.3,26.6,22.8,2773
20160829,20.5,11,28.7,3,2867
20160830,20.7,11,28.6,1,2916
20160831,21.8,12.1,31.5,7.8,2987
20160901,24.6,12.8,33,2,3147
20160902,21.4,14.8,30.1,28.9,3175
20160903,22.9,15.4,32.2,20.5,3175
20160904,24.6,16.2,33,2.1,3175
20160905,24.6,14.7,31.8,1.3,3173
20160906,23.6,15.5,30,0,3253
20160907,23.1,13.5,30.7,1.3,3255
20160908,22.7,14.4,30.7,3.2,3343
20160909,22.8,13.4,30.6,1.4,3308
20160910,22.4,14.1,31.1,5.1,3308
20160911,22.8,14.6,29.8,1.2,3308
20160912,21.7,13.5,29.7,7.8,3300
20160913,22.4,11.1,31.3,0,3206
20160914,22.6,13.4,30.6,0,3206
20160915,22.6,12.9,31.3,0,3206
20160916,22.1,11.4,29.5,5,3206
20160917,20.5,13.4,30.2,85.6,3206
20160918,20.3,13.2,28.8,6.5,3206
20160919,20.2,11.2,27.8,0.2,3338
20160920,18.8,9,26.9,0,3398
20160921,18.4,6.1,26.5,0,3400
20160922,19.4,8.6,27.5,0,3411
20160923,19.7,6.9,28.8,0,3438
20160924,20.4,7,29.4,0,3438
20160925,20.7,10,30,0,3438
20160926,21.7,10.8,30.4,2.2,3426
20160927,22.7,10.4,32.3,5.4,3350
20160928,21.3,11.3,28.4,7.6,3302
20160929,19.1,9.9,26.2,1.3,3351
20160930,17.8,10.3,26.8,13,3366
20161001,19.1,9.2,27.9,2.4,3366
20161002,20.8,10.2,32.1,6.1,3366
20161003,22.6,13.7,30.2,9.6,3366
20161004,21.4,8,31.6,0.6,3375
20161005,19.5,12.3,30,51.1,3417
20161006,18.6,8.3,29.1,0,3333
20161007,18.4,10,25.3,9.3,3298
20161008,17.4,8.8,26.6,23.6,3298
20161009,12.8,2.5,22.1,0,3298
20161010,13.3,2.6,22.3,0,3328
20161011,14.5,2.4,24.9,0,3261
20161012,15.1,2.8,25.2,0,3229
20161013,14.5,2.4,22.4,0,3284
20161014,15.2,1.3,25.5,0,3341
20161015,16.7,2.9,27.2,0,3341
20161016,16,5.9,24,18.5,3341
20161017,17.7,7.4,27.1,0.3,3356
20161018,16.3,4.2,24.7,0,3369
20161019,16.8,8,24.7,0,3374
20161020,16.8,6.1,26.1,0.1,3413
20161021,16.6,7.6,22.6,0.4,3413
20161022,16.8,6.2,23.1,0.4,3413
20161023,14.4,2.2,22.8,2.3,3413
20161024,14.2,-0.9,23.2,0,3411
20161025,14.6,4.1,25.9,13.7,3398
20161026,13.8,2.6,22.8,0,3424
20161027,14.5,1.9,23.5,0,3448
20161028,14.1,5.8,25.2,5.6,3409
20161029,10.6,-1,19.4,0.7,3409
20161030,8.1,-4,19.5,0,3409
20161031,8.3,-2.7,18.5,0.3,3391
20161101,4.6,-7.1,14.8,0,3362
20161102,5.3,-8.7,16,0.1,3364
20161103,8.1,-1.4,18.5,0.1,3233
20161104,10.2,-3.1,20.2,0,3231
20161105,13.2,0.1,22.9,0.2,3231
20161106,12.6,3.2,22.9,1.6,3231
20161107,13.1,3.3,21.7,1.5,3214
20161108,8.2,-2.8,17.7,1.7,3339
20161109,4.3,-6.2,15.8,0,3392
20161110,7.3,-4.2,16.3,3.1,3449
20161111,9.3,-0.7,18.4,0.9,3424
20161112,10,-3.2,21.2,0,3424
20161113,12.6,-1.3,22.2,3,3424
20161114,14.3,2.3,24.3,2.3,3443
20161115,9.5,-4,20.4,0,3489
20161116,6.6,-5.3,19.6,0,3496
20161117,8.7,-5.1,20.3,0,3396
20161118,10,-3.7,22.6,12.8,3367
20161119,13.4,3.4,24.1,1.2,3367
20161120,12.2,-2.7,21.8,0,3367
20161121,10.3,-3.5,20.8,0.1,3379
20161122,6.3,-4.5,19,0.9,3421
20161123,3.1,-8.2,14.5,0.1,3443
20161124,0.7,-10.6,10.4,0,3471
20161125,1.9,-10,13,0,3547
20161126,1.2,-10.2,14.4,2.4,3547
20161127,4.1,-5.2,15.1,0.1,3547
20161128,3.8,-8,13.8,0,3547
20161129,3.1,-10.2,15.6,0.2,3547
20161130,6.2,-4.9,17.6,2.5,3621
20161201,6.5,-4.9,15.6,0.1,3708
20161202,3,-8.6,15.9,0,3708
20161203,4,-9.8,18.4,0,3708
20161204,5.3,-4.8,14.8,0,3708
20161205,7.9,-4.1,18.4,0.1,3727
20161206,1.8,-9.5,12.4,0,3721
20161207,1.6,-10.6,15.1,0.1,3725
20161208,3.6,-9.8,16.1,1.3,3772
20161209,4.6,-10.6,15.6,1.3,3796
20161210,0.8,-15.2,14.5,0,3796
20161211,0.1,-16.1,13.4,0,3796
20161212,3.9,-10.2,17.2,0.2,3841
20161213,5.4,-5.3,17,0.3,3830
20161214,1.6,-9.5,12.6,2.5,3801
20161215,-0.8,-15.8,7.3,0.1,3781
20161216,-1.8,-21.7,8.8,0,3778
20161217,3.4,-7.6,13.2,0,3778
20161218,4.4,-7.9,17.3,0.1,3778
20161219,7.2,-3.9,18.3,4.9,3799
20161220,7.3,-4.2,18,0,3819
20161221,8.7,-6.4,22.3,24.2,3818
20161222,8.4,-1.5,21.6,14.4,3766
20161223,1.7,-6.7,9.2,0.6,3768
20161224,0.5,-7.3,10.7,0,3768
20161225,2.9,-10.8,14.8,0.1,3768
20161226,4.6,-2.2,16.7,10.3,3771
20161227,1.2,-15.1,12.6,2.1,3786
20161228,-1.4,-18.6,10.5,0,3782
20161229,-1.3,-10.7,9.6,0.2,3736
20161230,-1.4,-16.3,10.3,0,3741
20161231,1.7,-8.1,10.6,0,3741
20170101,3.2,-6.9,14.6,0,3700
20170102,5.5,-6.1,15.4,0,3700
20170103,3.6,-8.2,15.5,0,3699
20170104,3.8,-6.6,15.5,0,3699
20170105,4.3,-8.4,14.8,2,3701
20170106,5.2,-6.3,15.5,0.1,3700
20170107,4,-9.5,14.4,0.1,3700
20170108,7.2,-2,14.8,1.6,3700
20170109,4.4,-5.9,11.9,0.1,3725
20170110,0.4,-9.6,10.5,0,3703
20170111,-1.7,-12.9,8.7,0,3703
20170112,0.7,-9.2,10.6,0.2,3620
20170113,-2.2,-12.5,10.9,0.3,3716
20170114,-5,-16.1,7.3,0,3716
20170115,-4.8,-18.6,7.8,0,3716
20170116,-3,-17.7,8.7,0,3672
20170117,-1.7,-17,11.4,0,3660
20170118,0.5,-11,11.2,0,3663
20170119,0.1,-12.7,10.8,0,3706
20170120,-1.7,-13.4,8.2,3.3,3721
20170121,-2.6,-16.4,8.5,0.6,3721
20170122,-3.7,-14.9,6.6,0.6,3721
20170123,-5.9,-19.9,6.2,0.1,3725
20170124,-4.7,-18.9,7.6,0,3756
20170125,-3.7,-21.1,9.6,0,3771
20170126,-0.9,-19.5,11.6,0.1,3747
20170127,1.5,-12.6,12.3,1.2,3747
20170128,0.5,-17.5,13.4,0,3747
20170129,3.3,-3.9,17.9,3.9,3747
20170130,-1,-14.2,13.3,1.1,3747
20170131,-2.9,-18.1,9.3,0,3767
20170201,-1.2,-13.1,10,0,3778
20170202,-0.9,-16.6,12.7,0,3721
20170203,1.8,-11.5,13.3,0,3713
20170204,4.1,-11.9,15.3,0.8,3713
20170205,4.2,-4.3,14.3,1.1,3713
20170206,0.8,-11.2,10.2,0,3714
20170207,0.1,-16.4,12.6,0,3764
20170208,0.8,-13.5,10.7,0,3747
20170209,-2.1,-12.2,5.9,0.1,3688
20170210,-4.1,-14.3,4.2,0.6,3670
20170211,-2.8,-17.1,6.1,0.1,3670
20170212,-0.7,-13.6,9.4,0,3670
20170213,1,-13.1,12.2,0.3,3688
20170214,1.5,-14.2,12,0,3673
20170215,2.4,-11,15.2,0,3674
20170216,7.1,-9,18.9,1.4,3709
20170217,5.6,-7.3,17.7,1.7,3689
20170218,0,-10.9,11.6,0,3689
20170219,3.4,-9.5,17.5,2,3689
20170220,2.9,-9.2,17.9,5.4,3759
20170221,0.8,-13.2,12.7,0,3778
20170222,3.6,-4.6,15.8,16.1,3789
20170223,1.4,-7.6,10.3,0,3797
20170224,0.6,-10.3,9.7,0,3797
20170225,3.1,-8.3,12.3,0,3797
20170226,3.4,-8.1,12.8,0,3797
20170227,3.6,-9.8,13.8,0.1,3788
20170228,4.8,-7.4,15.3,0,3796
20170301,6.2,-3.6,15.8,2.1,3796
20170302,3.2,-5.5,11.4,2,3925
20170303,3.9,-9.1,15.1,0,3920
20170304,5.6,-6.7,16.9,0,3920
20170305,6.2,-5.1,17.6,0.2,3920
20170306,2.9,-6.8,12.1,0.3,4000
20170307,0.1,-8.8,9.8,0.5,4079
20170308,1.4,-10.4,9.5,0,4106
20170309,5,-8.8,13.9,0,4157
20170310,5.4,-7.1,16.6,0,4160
20170311,6.5,-7.6,19.9,0,4160
20170312,8.5,-5,19.4,0,4160
20170313,7.9,-4.1,18.2,0,4172
20170314,5.5,-7.3,16.6,0.6,4139
20170315,4.8,-10,15.5,0,4136
20170316,5.6,-8.2,15.4,0,4130
20170317,6.9,-7.6,18.6,0,4137
20170318,8.4,-2.8,18.7,0,4137
20170319,9.1,-5.1,21,0,4137
20170320,8.3,-5.1,17.3,2.8,4164
20170321,7.1,-5.4,18.3,1.5,4136
20170322,6.9,-6.7,16.7,0,4106
20170323,8.7,-3.6,18,0.1,4033
20170324,7.8,-5,16.2,0,4038
20170325,6.4,-3,13.9,6,4038
20170326,6.2,-2.4,13.5,1.2,4038
20170327,6,-1.4,13.6,1.3,4006
20170328,7.3,-4.7,17.1,0.7,3995
20170329,8.5,-4.2,17.9,1.1,3969
20170330,10.5,-3.4,21.8,0,4023
20170331,8.7,0,16.6,3.8,3987
20170401,7.5,-1.3,16.8,3.4,3987
20170402,8.2,-3.4,18.4,0,3987
20170403,11.5,-3.3,24.2,0,4051
20170404,13.4,-1.9,24.4,0,4014
20170405,13.3,4.9,23.1,17.7,3987
20170406,13.6,5,22.4,9.8,3820
20170407,14.2,0.6,25.9,0,3822
20170408,14.9,4.1,27.8,0,3822
20170409,13.4,-0.4,24.9,0.6,3822
20170410,13.4,-0.6,24.3,0.1,3812
20170411,12.2,2.1,23.2,10.8,3783
20170412,12.3,1.2,21.1,0,3750
20170413,13.1,-1.8,23.4,0,3644
20170414,14.7,1.5,24.6,0.9,3626
20170415,17.6,6.6,27.7,0.1,3626
20170416,17.8,3.6,30.4,0,3626
20170417,13.6,6.5,22.4,15.3,3582
20170418,13.3,3.7,25,3.1,3545
20170419,13.3,2.9,23.2,0,3518
20170420,12.4,3.8,21.9,0.9,3208
20170421,13,-0.7,23.6,0,3205
20170422,13,1.1,23.7,0.1,3205
20170423,14,-0.3,25,0,3205
20170424,15,1.4,26.1,0,3156
20170425,16.9,0,25.4,0.8,3126
20170426,14.9,1.4,22.7,1.2,3132
20170427,13,-3.2,21.8,0,3076
20170428,15.1,-0.1,26.6,0,3064
20170429,17.1,1.7,28.1,0,3064
20170430,19.8,5,31.5,0,3064
20170501,17.8,4.5,29.5,0,3064
20170502,16.9,1.5,29.1,0,3045
20170503,18.3,3.2,30.9,0,3045
20170504,19.1,4.6,29.6,0.3,3020
20170505,19.8,9,29.4,3.7,3020
20170506,16.7,5.2,25.9,0,3020
20170507,17.3,4,29.2,0,3020
20170508,18.2,3.1,30,0,3036
20170509,14.9,8.9,22.6,11.2,3036
20170510,15.5,8.9,23.6,1.1,3028
20170511,18.9,0,29.7,0.3,3003
20170512,18,10.4,28.8,1.7,3011
20170513,17.5,6.9,28.4,2.9,3011
20170514,16.7,6,26.8,0,3011
20170515,16,3.3,25.4,0,3030
20170516,16.5,2.9,25.8,0,3030
20170517,17.4,3.1,27.9,0.7,3030
20170518,19.7,4.5,30.8,0,2958
20170519,21.5,7.4,34.3,0,2944
20170520,21,7.9,33.1,0,2944
20170521,20.7,8.7,32.7,0,2944
20170522,20.2,6.7,32.4,0,2922
20170523,19.6,7.6,29.1,1.4,2922
20170524,19.8,9.6,29.5,3.6,2922
20170525,19.6,6.7,32.6,0,2913
20170526,16.1,2.6,26.3,0,2898
20170527,17.5,4.2,28.5,0,2898
20170528,20.6,4.5,31.9,0,2898
20170529,23.4,11.5,36.6,0,2898
20170530,23.1,10.5,35.3,0,2891
20170531,21.6,11.7,32,2.5,2888
20170601,21,9.2,32.8,2.6,2884
20170602,19,6.3,30.7,0.1,2875
20170603,19.3,6.5,30.1,0.2,2875
20170604,19.5,3.9,30.4,0.2,2875
20170605,20.3,6,31.3,0,2879
20170606,17.8,5.9,24.9,10.7,2879
20170607,18.4,11.5,27.5,5.5,2885
20170608,20.5,12.1,30.1,0,2808
20170609,22,10.6,33.2,0.4,2777
20170610,21.2,6,33.1,0.4,2777
20170611,20.4,2.4,31.1,0.9,2777
20170612,19.5,5,29.9,0,2768
20170613,19.2,5.3,28.6,2.1,2768
20170614,20.7,7,30.9,0,2759
20170615,22.6,10.5,35,0,2753
20170616,22.2,8.6,33.9,0,2734
20170617,22.4,10.9,33.9,0,2734
20170618,23.4,10.8,36.5,0,2734
20170619,24.2,12.3,36.9,0,2746
20170620,23.2,10.9,33.8,2.1,2734
20170621,23.4,14.8,33.6,0.3,2727
20170622,23.9,11.9,35,0,2566
20170623,24.7,11.2,36.6,0,2556
20170624,23.2,12.9,34.7,2.5,2556
20170625,22.7,13.9,32.3,10.4,2556
20170626,22.2,14,30.5,12.4,2556
20170627,23.1,12.7,33.5,3,2542
20170628,24.2,15.6,33,1.5,2542
20170629,23.9,15.8,32.8,5.2,2438
20170630,25.3,13.6,34.7,0.3,2446
20170701,25.3,17.7,33.7,4,2426
20170702,25.6,18.9,34.7,23.3,2426
20170703,25.6,18.3,35.2,29.4,2426
20170704,25.4,17.7,33.9,20.7,2435
20170705,26,16.4,34.3,1.7,2439
20170706,25.4,14.9,35.2,15,2458
20170707,26,16.5,33.5,4.4,2420
20170708,25.6,19.3,32,24.4,2420
20170709,27,20.1,37,9.6,2420
20170710,26.1,20.6,34.1,26.7,2401
20170711,26.5,18.8,35.1,4.8,2419
20170712,27.2,18.3,37.9,0,2417
20170713,27.1,17.1,39.7,0,2439
20170714,26.8,17,37.9,9.8,2430
20170715,25.5,19.5,32.6,20.7,2430
20170716,26.7,19.1,36.1,25.1,2430
20170717,26.4,20.4,35.4,6.2,2471
20170718,26,18.5,34.2,3.4,2487
20170719,27.4,17.6,36.5,0,2491
20170720,28.4,19.4,37.1,0,2725
20170721,29.4,21.4,39.1,0.7,2756
20170722,27.8,18.4,38.4,4.6,2756
20170723,26.8,19.9,34.5,13.2,2756
20170724,27.1,20.5,37.8,10,2863
20170725,26.8,17.9,35.8,10.7,2894
20170726,26,15.7,34.5,0,2894
20170727,25.5,12.2,35.4,0.3,2854
20170728,26,17.7,36.3,11.3,2862
20170729,25.4,18.2,33.6,7.4,2862
20170730,26.1,17.6,34,0.8,2862
20170731,24.8,17.4,36.3,19.9,2858
20170801,26.6,18,35.8,2.2,2862
20170802,27.2,15.4,35.2,0.4,2706
20170803,27.2,13.3,35.3,0,2861
20170804,28.5,17.7,37.3,0,2910
20170805,29.6,18.7,38.4,0.6,2910
20170806,29.4,18,39,1.7,2910
20170807,28.5,20.1,38.7,1.6,2944
20170808,27.4,17.7,35.9,0.4,2902
20170809,25.6,18.9,33,11.6,2905
20170810,25.6,18.5,35.1,15.7,3203
20170811,25.8,17.6,34.8,8.8,3226
20170812,25.6,14.4,33.2,0.8,3226
20170813,24.1,14.1,30.7,3.1,3226
20170814,22.9,17,32.5,42.9,3275
20170815,23.2,17.1,32.8,29.1,3275
20170816,24.6,16.7,32.5,6.4,3260
20170817,24.5,16.9,32.4,5.3,3030
20170818,25,17.3,32.6,6,3290
20170819,24.9,17.3,33,8.1,3290
20170820,24.7,17.4,33.3,24.6,3290
20170821,25.4,19,32.3,26,3297
20170822,26.7,19.8,34.1,8.2,3314
20170823,27.8,20.4,35.9,10.6,3356
20170824,28,19.2,35.7,14.4,3435
20170825,25.9,16.2,34.2,3,3430
20170826,23.2,10.8,33.8,0,3430
20170827,22.4,8.7,33,0,3430
20170828,23.7,13.8,33.5,8.4,3436
20170829,22.3,11.6,33,1.1,3453
20170830,19.7,11.6,30.9,0,3496
20170831,21.1,7.6,30.8,0,3513
20170901,21.3,9.1,30.1,0,3552
20170902,20.7,6.4,29.6,0,3552
20170903,21.3,4.3,30.4,0,3552
20170904,21.9,7.9,30.5,0,3563
20170905,20.7,8.6,28.8,1.6,3579
20170906,20.9,11.7,32.1,15.4,3571
20170907,21.4,12.3,28.9,1.2,3513
20170908,22.4,10.6,31.6,0,3496
20170909,22.2,10.2,31.5,0,3496
20170910,22.4,12,30.6,0.2,3496
20170911,20.6,12.8,29.4,46.6,3507
20170912,21.8,11.8,31.5,0,3502
20170913,20.1,6.5,30.2,0,3468
20170914,20.3,6,29.5,0,3449
20170915,20.6,10.1,28.6,0,3408
20170916,20.5,10.1,27.6,0.1,3408
20170917,21.1,12.3,29.9,1.8,3408
20170918,20.7,8.4,30.3,0,3413
20170919,21.9,10.5,29.9,3.5,3400
20170920,19.7,7.2,27.8,0.4,3403
20170921,18.2,3.8,28.4,0,3444
20170922,19.3,5.4,29.4,0,3440
20170923,19.9,9.6,29.6,0,3440
20170924,21.1,8.3,31.3,0,3440
20170925,21.8,10.7,31.1,0,3448
20170926,22.3,11.3,31.4,0,3454
20170927,19.4,12.7,28.9,21,3457
20170928,19.7,8.4,28.1,0.2,3470
20170929,15.8,2.9,24.6,0,3440
20170930,17.3,3.2,28.8,0,3440
20171001,16.6,6.3,27,21.2,3440
20171002,19.9,10.5,29.4,15,3440
20171003,18.1,8.3,27.5,0.6,3440
20171004,17.1,6.4,25.6,0.1,3440
20171005,16.8,5.3,23.8,1.1,3440
20171006,16.5,8.4,24.9,8.4,3440
20171007,19.4,11.1,28.8,0.1,3440
20171008,20.4,11.2,28.7,0,3440
20171009,20.9,11,30.1,0,3440
20171010,20.9,12.1,30.5,1.5,3434
20171011,17.7,9.2,27.8,6.3,3394
20171012,13.1,3.4,22.3,9.3,3307
20171013,13,1.7,23.1,0,3294
20171014,14.1,-0.8,23,0,3294
20171015,14.7,1.3,23,0.8,3294
20171016,15.5,5.5,22.2,0,3305
20171017,15.1,3.1,23.9,0,3298
20171018,15.6,7.4,21.8,0.3,3281
20171019,15.3,6,23.2,0.5,3263
20171020,15.2,2.2,24.4,0,3256
20171021,15.1,0.1,25.2,0,3256
20171022,15.5,0.6,24.4,0.1,3256
20171023,12.9,-1.3,21.5,0,3219
20171024,11.7,-4.1,21.4,0.1,3229
20171025,11.7,-3,21.6,0,3236
20171026,12.7,-0.4,21.9,0,3023
20171027,14.4,5.1,24.8,0,3006
20171028,15.3,3,24.9,0,3006
20171029,12.8,0.4,24.6,1.9,3006
20171030,7.9,-4.5,18.4,0,2986
20171031,8.8,-5.3,20.4,0,2962
20171101,12.2,-1.8,21.6,0,2944
20171102,13.4,2.7,22,0.1,2687
20171103,12.1,1.7,23.3,1.3,2702
20171104,8.1,-1.9,17,1.3,2702
20171105,7.6,-4.8,18.7,0,2702
20171106,9.6,-4.9,23.8,0,2669
20171107,13.5,-2.6,23.8,0.1,2665
20171108,14.1,-0.9,24.2,0,2665
20171109,9.2,-5.4,20.7,0,2907
20171110,11.5,-1.6,24.2,2,2893
20171111,6.7,-5.5,16.5,0,2893
20171112,5.6,-7.7,17.7,0,2893
20171113,8.2,-5.7,18.8,0.4,2926
20171114,9.2,-2.2,20.2,0,2926
20171115,5.5,-6.3,16.7,0,2926
20171116,3.1,-9.1,14.9,0,2926
20171117,5.1,-9.7,16.3,0.2,2909
20171118,2,-9.7,14.7,0,2909
20171119,0.8,-11.5,11.5,0,2909
20171120,3.1,-9.9,14.8,0,2913
20171121,2.9,-11.7,14.9,0,2923
20171122,5.3,-7.1,16,0.5,2907
20171123,2.3,-11.4,12.1,0.6,2943
20171124,1.9,-9.2,13.7,1.3,2956
20171125,4,-10.4,16.2,3.3,2956
20171126,6.3,-9.4,18.1,1.3,2956
20171127,3.9,-15.3,17.8,0,2920
20171128,7.3,-4.3,20.1,0,2923
20171129,7.5,-3.1,18.1,0,2930
20171130,2.1,-9.7,15.8,0,2882
20171201,-0.6,-12.9,14.6,0,2882
20171202,1.3,-11.4,11.6,0,2882
20171203,4.4,-8.3,15.3,0.5,2882
20171204,2.2,-11.3,14.9,0.2,2868
20171205,-2.3,-14.6,8.4,0.2,2825
20171206,0.6,-12.8,12.2,0.9,2836
20171207,2.6,-8.1,14.2,0.9,2918
20171208,-1.3,-12.9,8.4,0.2,2921
20171209,0.7,-12.8,11.7,0,2921
20171210,3.5,-8.3,14.2,2.2,2921
20171211,-3,-17,9.3,0.2,2925
20171212,-6,-19.3,6,0,2925
20171213,-5.2,-19,8.6,0,2925
20171214,-4,-20.5,9.8,0,2954
20171215,-0.8,-15,12.7,0,2962
20171216,-1.7,-13.9,9.4,0.2,2962
20171217,-4.4,-17.1,6.4,0.1,2962
20171218,-0.2,-14.7,9,0.3,3016
20171219,-1.3,-15.7,10,0.1,3028
20171220,-1.5,-17.9,10.2,0.7,3042
20171221,-0.1,-13.3,10.9,0,3042
20171222,1.7,-10.8,14.1,0,3030
20171223,3.9,-8.2,15.7,0,3030
20171224,4.3,-4.4,16.5,14.2,3030
20171225,0.2,-8.9,9.1,0,3030
20171226,-0.6,-13.7,11,0.1,3014
20171227,-3.9,-16.1,8.3,0,3010
20171228,-1.5,-14.4,10.3,0,2873
20171229,2.9,-9.3,12.7,0,2888
20171230,2.9,-12,14.2,0.6,2888
20171231,2.1,-8.9,10,0.4,2888
20180101,-0.4,-13.1,10,0,2888
20180102,0.2,-12.3,11.5,0,2888
20180103,-1.6,-16.8,11.3,0,2899
20180104,-1.7,-18.5,9.3,0,2962
20180105,-0.1,-12.1,9.9,0,2970
20180106,-0.7,-14.9,10.5,0,2970
20180107,-0.3,-16,12.4,0.5,2970
20180108,2.3,-5,14.1,2.4,3011
20180109,-1.3,-11.1,7,1.4,3021
20180110,-4.5,-16.5,5.9,2.2,3021
20180111,-8.2,-19.7,2.3,0.8,3033
20180112,-8.5,-22.2,3.7,0,3031
20180113,-3.1,-16.1,7.7,0.1,3031
20180114,-0.3,-16.8,12.9,0,3031
20180115,4.4,-7.1,16.2,0,3051
20180116,3.8,-6.9,15.7,7,3051
20180117,4.3,-2.5,14.3,5,3043
20180118,3.7,-4.8,12.9,0,3019
20180119,1.3,-8,12.6,0,3018
20180120,1.2,-9.2,12.9,0,3018
20180121,1.2,-13,12.4,0,3018
20180122,2.9,-8.8,12.7,1.2,3015
20180123,-6.4,-19.6,7.6,0,3008
20180124,-10.4,-23,3.8,0,3008
20180125,-9.9,-24.1,3.1,0,3086
20180126,-10.4,-25.2,4.2,0,3055
20180127,-7,-24.6,6.4,0,3055
20180128,-2.7,-13.6,8.1,0,3055
20180129,-5.9,-18.9,6.3,0.1,3102
20180130,-4.6,-20.4,6.8,0.1,3127
20180131,-1,-11.4,7.4,0,3146
20180201,-2.1,-18.6,9.4,0,3156
20180202,-2.4,-18.8,9,0,3233
20180203,-4.5,-15.5,5.4,0.3,3225
20180204,-7.1,-19.1,1.9,0.2,3225
20180205,-7.4,-20.3,4,0.1,3225
20180206,-8,-20.4,2.4,0.1,3285
20180207,-6.7,-23.4,5.8,0,3299
20180208,-3.6,-18.5,8.8,0,3951
20180209,1.4,-15,13.4,0,4024
20180210,1.5,-12,12.5,0,4024
20180211,-3.6,-15.7,5.4,0.7,4024
20180212,-4.1,-17.6,5.4,0.4,4224
20180213,-0.7,-16,9.8,0.1,4243
20180214,4.7,-11.8,15.4,0,4254
